Date,portfolio,hodl,symbol
1980-12-12,1000.0,1000.0,AAPL
1980-12-18,1114.046511627907,895.8333333333333,AAPL
1980-12-24,1264.8604278128596,787.441822116489,AAPL
1980-12-31,1347.1503392606783,737.8627039841135,AAPL
1981-01-07,1382.4054498327725,717.6071015460793,AAPL
1981-01-13,1327.1847684877903,745.9699233950906,AAPL
1981-01-19,1327.1847684877903,677.896573397827,AAPL
1981-01-23,1327.1847684877903,559.6587989679733,AAPL
1981-01-29,1294.1523852675891,572.7958320148748,AAPL
1981-02-04,1309.3379135542687,565.0203163220125,AAPL
1981-02-10,1306.7192377271601,565.0203163220125,AAPL
1981-02-17,1404.938820275972,524.4685822446213,AAPL
1981-02-23,1451.9521786012424,506.4716245521114,AAPL
1981-02-27,1593.9500695251731,460.4296254583663,AAPL
1981-03-05,1716.7600333599378,426.6373957985938,AAPL
1981-03-11,1663.9036780868805,439.3097818165504,AAPL
1981-03-17,1996.53452881081,365.38673032369206,AAPL
1981-03-23,1848.7516121925012,393.8053139275943,AAPL
1981-03-27,1818.57005470532,399.54034804192537,AAPL
1981-04-02,1564.5945823254822,463.46762066158374,AAPL
1981-04-08,1568.4065532197894,461.4164924445074,AAPL
1981-04-14,1600.5222282224247,451.25350993391993,AAPL
1981-04-21,1618.7138962722918,445.2898021856195,AAPL
1981-04-27,1618.7138962722918,496.9748929834134,AAPL
1981-05-01,1618.7138962722918,524.6942541836753,AAPL
1981-05-07,1578.6214654822195,536.9439345114528,AAPL
1981-05-13,1692.64760350721,499.77086582339797,AAPL
1981-05-19,1692.64760350721,466.32198222543786,AAPL
1981-05-26,1692.64760350721,430.8821641808698,AAPL
1981-06-01,1671.667491624679,435.41733204499087,AAPL
1981-06-05,1797.363924111265,404.1570232529337,AAPL
1981-06-11,1693.6111225540826,428.05837131677674,AAPL
1981-06-17,1693.6111225540826,377.82625339760705,AAPL
1981-06-23,1693.6111225540826,336.5015069322437,AAPL
1981-06-29,1901.5042562490391,299.112078049629,AAPL
1981-07-06,2035.039789054903,278.92592900675555,AAPL
1981-07-10,2213.051107654229,255.9769681961201,AAPL
1981-07-16,2490.5771337928254,226.99844349467253,AAPL
1981-07-22,2642.0322972357226,213.55772944152807,AAPL
1981-07-28,2890.6610194514897,194.79903104608127,AAPL
1981-08-03,3587.274533976966,156.65702873246903,AAPL
1981-08-07,3873.556814413031,144.78884732351332,AAPL
1981-08-13,3298.1026294832614,169.71155644004247,AAPL
1981-08-19,2713.261127833796,205.8801759097482,AAPL
1981-08-25,2391.3348459679523,233.12898478894152,AAPL
1981-08-31,2092.104855294241,265.9400577332995,AAPL
1981-09-04,1928.3345466421988,287.9488613611884,AAPL
1981-09-11,1825.7890398953582,303.5132764225415,AAPL
1981-09-17,1750.2108934722028,315.98644094296975,AAPL
1981-09-23,1713.9596890939786,322.0243911322102,AAPL
1981-09-29,1713.9596890939786,309.9484907537294,AAPL
1981-10-05,1713.9596890939786,303.9093974463162,AAPL
1981-10-09,1631.7614432840928,318.5800728327422,AAPL
1981-10-15,1606.0316568862415,323.0365876436524,AAPL
1981-10-21,1635.091170018403,316.6608575778736,AAPL
1981-10-27,1588.01780402961,325.395491197005,AAPL
1981-11-02,1588.01780402961,338.95363666354683,AAPL
1981-11-06,1588.01780402961,341.19879334061187,AAPL
1981-11-12,1588.01780402961,343.4725906760131,AAPL
1981-11-18,1588.01780402961,338.95363666354683,AAPL
1981-11-24,1588.01780402961,321.2309901154996,AAPL
1981-12-01,1588.01780402961,319.08904474028793,AAPL
1981-12-07,1588.01780402961,389.2886345831513,AAPL
1981-12-11,1631.458343475703,378.1652719031626,AAPL
1981-12-17,1812.5194373686102,339.70778662487487,AAPL
