Date,portfolio,hodl,symbol
2012-05-18,1000.0,1000.0,FB
2012-05-24,1000.0,1004.089219330855,FB
2012-05-31,1000.0,1063.4728854345783,FB
2012-06-06,1000.0,1143.5062765459288,FB
2012-06-12,1000.0,1166.304028261876,FB
2012-06-18,1000.0,1148.7215921041602,FB
2012-06-22,1000.0,1102.5003832359523,FB
2012-06-28,1000.0,1039.2149588487014,FB
2012-07-05,1000.0,1062.8564743501356,FB
2012-07-11,1000.0,1081.6680933651824,FB
2012-07-17,1000.0,1095.5307347065693,FB
2012-07-23,1000.0,835.9919268526172,FB
2012-07-27,1000.0,623.9582514010568,FB
2012-08-02,952.4900946333529,595.5050640523588,FB
2012-08-08,943.3009369730503,590.9418066380084,FB
2012-08-14,943.3009369730503,558.8774054659226,FB
2012-08-20,943.3009369730503,512.4800381440992,FB
2012-08-24,943.3009369730503,517.2945687738454,FB
2012-08-30,943.3009369730503,582.7220303787183,FB
2012-09-06,943.3009369730503,524.1660760201663,FB
2012-09-12,943.3009369730503,575.6004900083142,FB
2012-09-18,943.3009369730503,621.7731954371549,FB
2012-09-24,943.3009369730503,576.8155155487931,FB
2012-09-28,943.3009369730503,519.0025472932172,FB
2012-10-04,943.3009369730503,525.344737603429,FB
2012-10-10,943.3009369730503,525.8841059171903,FB
2012-10-16,943.3009369730503,614.5014283177948,FB
2012-10-22,943.3009369730503,730.4084092912551,FB
2012-10-26,943.3009369730503,843.4295384346603,FB
2012-11-05,943.3009369730503,917.3917777830568,FB
2012-11-09,912.8730262999194,889.5787723471634,FB
2012-11-15,912.8730262999194,834.5316631267566,FB
2012-11-21,912.8730262999194,973.6202736478828,FB
2012-11-28,912.8730262999194,1022.3943304302329,FB
2012-12-04,912.8730262999194,1009.2962690083839,FB
2012-12-10,912.8730262999194,1004.5612451754772,FB
2012-12-14,912.8730262999194,1051.8654288328107,FB
2012-12-20,912.8730262999194,1006.31373239522,FB
2012-12-27,912.8730262999194,1099.3977526417777,FB
2013-01-03,912.8730262999194,1125.6956390837074,FB
2013-01-09,912.8730262999194,1177.9841659051074,FB
2013-01-15,912.8730262999194,1019.8070545663589,FB
2013-01-22,912.8730262999194,948.5960400902055,FB
2013-01-28,912.8730262999194,910.945711267384,FB
2013-02-01,912.8730262999194,915.8066483318969,FB
2013-02-07,912.8730262999194,937.5189786355902,FB
2013-02-13,912.8730262999194,974.8552509899403,FB
2013-02-20,912.8730262999194,973.7831603992928,FB
2013-02-26,912.8730262999194,980.0927001759669,FB
2013-03-04,912.8730262999194,991.1329885863792,FB
2013-03-08,912.8730262999194,933.0175479982491,FB
2013-03-14,912.8730262999194,885.1162721094169,FB
2013-03-20,912.8730262999194,892.9885014054981,FB
2013-03-26,912.8730262999194,887.4376793299394,FB
2013-04-02,912.8730262999194,920.7718658283427,FB
2013-04-08,912.8730262999194,909.455116639391,FB
2013-04-12,912.8730262999194,891.6963911605711,FB
2013-04-18,912.8730262999194,907.315759670112,FB
2013-04-24,912.8730262999194,942.6022386793171,FB
2013-04-30,912.8730262999194,912.7322022140654,FB
2013-05-06,912.8730262999194,851.9254578020708,FB
2013-05-10,912.8730262999194,835.5905730805498,FB
2013-05-16,912.8730262999194,822.1234086718302,FB
2013-05-22,912.8730262999194,789.6308354730182,FB
2013-05-29,912.8730262999194,746.8839030263586,FB
2013-06-04,912.8730262999194,763.0791214543921,FB
2013-06-10,912.8730262999194,768.5457649709216,FB
2013-06-14,912.8730262999194,765.986110822216,FB
2013-06-20,912.8730262999194,790.3438281538012,FB
2013-06-26,912.8730262999194,801.6205810233249,FB
2013-07-02,912.8730262999194,843.7938986374974,FB
2013-07-09,912.8730262999194,871.6112799112609,FB
2013-07-15,912.8730262999194,870.6020475682035,FB
2013-07-19,912.8730262999194,862.9825572894632,FB
2013-07-25,912.8730262999194,1173.722578828724,FB
2013-07-31,912.8730262999194,1280.6420415335267,FB
2013-08-06,912.8730262999194,1432.7677525799518,FB
2013-08-12,912.8730262999194,1498.0534047136957,FB
2013-08-16,912.8730262999194,1525.3915685344875,FB
2013-08-22,874.8979463922909,1588.4182212977964,FB
2013-08-28,874.8979463922909,1632.0775377714565,FB
2013-09-04,874.8979463922909,1811.7558456567676,FB
2013-09-10,874.8979463922909,1981.1948333943815,FB
2013-09-16,874.8979463922909,2171.213694509527,FB
2013-09-20,874.8979463922909,2342.6613890034278,FB
2013-09-26,874.8979463922909,2381.5004989472595,FB
2013-10-02,874.8979463922909,2375.205308903265,FB
2013-10-08,874.8979463922909,2528.225674431393,FB
2013-10-14,874.8979463922909,2565.798203465758,FB
2013-10-18,874.8979463922909,2456.2196906386616,FB
2013-10-24,874.8979463922909,2326.5846100294575,FB
2013-10-30,874.8979463922909,2396.5387363745504,FB
2013-11-05,874.8979463922909,2377.345729518991,FB
2013-11-11,874.8979463922909,2266.218481597176,FB
2013-11-15,874.8979463922909,2216.275538132977,FB
2013-11-21,874.8979463922909,2219.1396554028256,FB
2013-11-27,874.8979463922909,2303.0764655078106,FB
2013-12-04,874.8979463922909,2339.076933544407,FB
2013-12-10,874.8979463922909,2484.3947112435512,FB
2013-12-16,874.8979463922909,2568.2639534761784,FB
2013-12-20,874.8979463922909,2713.3899646705313,FB
2013-12-27,874.8979463922909,2732.6128911999485,FB
2014-01-03,922.9966479114947,2585.0320230102643,FB
2014-01-09,975.8708096553554,2440.0811220486657,FB
2014-01-15,975.8708096553554,2438.801721270191,FB
2014-01-22,975.8708096553554,2369.771087995877,FB
2014-01-28,975.8708096553554,2479.973200126929,FB
2014-02-03,975.8708096553554,2470.0943685341967,FB
2014-02-07,975.8708096553554,2838.453660252177,FB
2014-02-13,975.8708096553554,3258.788688909291,FB
2014-02-20,975.8708096553554,3708.541783416754,FB
2014-02-26,975.8708096553554,3833.4064187962413,FB
2014-03-04,927.98488789699,4023.1556089864384,FB
2014-03-10,927.98488789699,4094.090122140644,FB
2014-03-14,927.98488789699,4032.5471832589988,FB
2014-03-20,927.98488789699,3882.3507811449217,FB
2014-03-26,927.98488789699,3777.4375728715822,FB
2014-04-01,927.98488789699,3542.678324047445,FB
2014-04-07,927.98488789699,3225.2814354870784,FB
2014-04-11,927.98488789699,3207.3902052216363,FB
2014-04-17,927.98488789699,3036.570042974478,FB
2014-04-24,927.98488789699,2967.6247758359737,FB
2014-04-30,927.98488789699,3062.770840486767,FB
2014-05-06,927.98488789699,3104.5066030053986,FB
2014-05-12,927.98488789699,3170.54888780702,FB
2014-05-16,927.98488789699,3316.1887215405727,FB
2014-05-22,927.98488789699,3409.701678998535,FB
2014-05-29,927.98488789699,3375.513691605646,FB
2014-06-04,885.2930942987679,3531.215665684395,FB
2014-06-10,885.2930942987679,3604.782713707537,FB
2014-06-16,885.2930942987679,3671.0492205532228,FB
2014-06-20,885.2930942987679,3774.0179012842013,FB
2014-06-26,885.2930942987679,3955.404691143817,FB
2014-07-02,885.2930942987679,4071.5798287858756,FB
2014-07-09,885.2930942987679,4011.8098959736376,FB
2014-07-15,885.2930942987679,3874.7201164107832,FB
2014-07-21,885.2930942987679,3613.8716472377596,FB
2014-07-25,885.2930942987679,3727.179767636166,FB
2014-07-31,885.2930942987679,3843.706104064764,FB
2014-08-06,885.2930942987679,3790.5170015248536,FB
2014-08-12,885.2930942987679,3678.3445486210912,FB
2014-08-18,875.0573681972238,3713.928159917629,FB
2014-08-22,875.0573681972238,3780.550095691858,FB
2014-08-28,875.0573681972238,3828.814778245093,FB
2014-09-04,875.0573681972238,3841.6510890210247,FB
2014-09-10,875.0573681972238,3835.0765350031998,FB
2014-09-16,875.0573681972238,3902.9085225377057,FB
2014-09-22,875.0573681972238,4063.0518700555117,FB
2014-09-26,875.0573681972238,4148.781458536666,FB
2014-10-02,875.0573681972238,4160.595282585746,FB
2014-10-08,875.0573681972238,4183.6858874235795,FB
2014-10-14,875.0573681972238,4176.100911601663,FB
2014-10-20,875.0573681972238,4028.303124289679,FB
2014-10-24,875.0573681972238,4278.646712518529,FB
2014-10-30,875.0573681972238,4463.804641894149,FB
2014-11-05,875.0573681972238,4531.47484754312,FB
2014-11-11,875.0573681972238,4524.813525194035,FB
2014-11-17,875.0573681972238,4481.720002057259,FB
2014-11-21,875.0573681972238,4398.347595234894,FB
2014-11-28,875.0573681972238,4331.973132271538,FB
2014-12-04,875.0573681972238,4407.144641193914,FB
2014-12-10,875.0573681972238,4664.974375302833,FB
2014-12-16,875.0573681972238,4618.713223375548,FB
2014-12-22,875.0573681972238,4703.17930443286,FB
2014-12-29,875.0573681972238,4698.857725959099,FB
2015-01-05,875.0573681972238,4841.50143776933,FB
2015-01-09,875.0573681972238,4849.986793637429,FB
2015-01-15,875.0573681972238,4694.156437110476,FB
2015-01-22,875.0573681972238,4559.323660849554,FB
2015-01-28,875.0573681972238,4356.699763014659,FB
2015-02-03,875.0573681972238,4145.99735197398,FB
2015-02-09,875.0573681972238,4120.057686423929,FB
2015-02-13,875.0573681972238,4095.199049679247,FB
2015-02-20,875.0573681972238,4068.5167512924318,FB
2015-02-26,875.0573681972238,4115.856632632386,FB
2015-03-04,875.0573681972238,4186.047655939519,FB
2015-03-10,875.0573681972238,4270.670341265224,FB
2015-03-16,875.0573681972238,4433.1018310775025,FB
2015-03-20,875.0573681972238,4597.80442461383,FB
2015-03-26,875.0573681972238,4655.11812496414,FB
2015-04-01,875.0573681972238,4708.849433045256,FB
2015-04-08,875.0573681972238,5055.753766156046,FB
2015-04-14,875.0573681972238,5467.6225243570525,FB
2015-04-20,875.0573681972238,5877.556208922616,FB
2015-04-24,875.0573681972238,5842.487259050844,FB
2015-04-30,875.0573681972238,5757.372052890778,FB
2015-05-06,875.0573681972238,5656.80329846309,FB
2015-05-12,875.0573681972238,5691.435375339492,FB
2015-05-18,875.0573681972238,5721.17914346224,FB
2015-05-22,875.0573681972238,5853.9883883648945,FB
2015-05-29,875.0573681972238,5671.6121275675005,FB
2015-06-04,875.0573681972238,5452.283406927504,FB
2015-06-10,875.0573681972238,5656.666035682025,FB
2015-06-16,875.0573681972238,5684.013250366671,FB
2015-06-22,875.0573681972238,5967.826507692625,FB
2015-06-26,875.0573681972238,6042.477511782649,FB
2015-07-02,875.0573681972238,5909.877771877812,FB
2015-07-09,883.7813174528834,5839.837325507811,FB
2015-07-15,875.3949308272862,5883.992088153373,FB
2015-07-21,875.3949308272862,6055.3701565793735,FB
2015-07-27,875.3949308272862,6405.80328169429,FB
2015-07-31,875.3949308272862,6917.102499370295,FB
2015-08-06,875.3949308272862,7516.687551777256,FB
2015-08-12,875.3949308272862,8126.329671217615,FB
2015-08-18,875.3949308272862,8127.193147705448,FB
2015-08-24,875.3949308272862,8108.202189565251,FB
2015-08-28,875.3949308272862,7859.132763251896,FB
2015-09-03,875.3949308272862,6854.135053674241,FB
2015-09-10,875.3949308272862,6270.192651122784,FB
2015-09-16,951.7602550078873,6830.836351726837,FB
2015-09-22,998.2651301183074,7178.962354863144,FB
2015-09-28,998.2651301183074,7443.142810986119,FB
2015-10-02,998.2651301183074,7690.8630912814915,FB
2015-10-08,998.2651301183074,7888.192754984402,FB
2015-10-14,998.2651301183074,7932.086729484614,FB
2015-10-20,998.2651301183074,7588.53469465048,FB
2015-10-26,966.6886969839941,7820.737801943084,FB
2015-10-30,966.6886969839941,8360.932851539015,FB
2015-11-05,966.6886969839941,8270.631952214406,FB
2015-11-11,919.885038142628,8674.057997922264,FB
2015-11-17,919.885038142628,8418.938559287792,FB
2015-11-23,919.885038142628,8202.047564386245,FB
2015-11-30,919.885038142628,8467.953535486218,FB
2015-12-04,919.885038142628,8517.087562614555,FB
2015-12-10,919.885038142628,8452.163006042878,FB
2015-12-16,919.885038142628,8209.592385814234,FB
2015-12-22,919.885038142628,8222.642222207804,FB
2015-12-29,919.885038142628,8279.565443269048,FB
2016-01-05,919.885038142628,8388.381921718856,FB
2016-01-11,919.885038142628,8067.635967329772,FB
2016-01-15,919.885038142628,8128.859009439597,FB
2016-01-22,919.885038142628,8281.69285767603,FB
2016-01-28,919.885038142628,8114.181952798786,FB
2016-02-03,919.885038142628,8261.584832741164,FB
2016-02-09,919.885038142628,8457.932910726217,FB
2016-02-16,919.885038142628,8514.848120610135,FB
2016-02-22,919.885038142628,8287.82906367457,FB
2016-02-26,919.885038142628,8325.916937387547,FB
2016-03-03,919.885038142628,8133.800100910382,FB
2016-03-09,919.885038142628,7722.8942345236155,FB
2016-03-15,919.885038142628,8949.075635678242,FB
2016-03-21,919.885038142628,7772.367070518461,FB
2016-03-28,919.885038142628,6966.093355135131,FB
2016-04-01,919.885038142628,7095.987496555128,FB
2016-04-07,919.885038142628,7281.202859287197,FB
2016-04-13,919.885038142628,7397.480626895903,FB
2016-04-19,919.885038142628,7609.96440460943,FB
2016-04-25,919.885038142628,7643.106463045448,FB
2016-04-29,919.885038142628,7473.491710311089,FB
2016-05-05,919.885038142628,7731.150086267816,FB
2016-05-11,919.885038142628,7540.660438032249,FB
2016-05-17,919.885038142628,7473.181101913935,FB
2016-05-23,919.885038142628,7648.481682979122,FB
2016-05-27,919.885038142628,7712.66077422354,FB
2016-06-03,919.885038142628,7808.040049240179,FB
2016-06-09,915.5932649724003,7828.950358534492,FB
2016-06-15,915.5932649724003,7603.090150695072,FB
2016-06-21,915.5932649724003,7446.979625004972,FB
2016-06-27,915.5932649724003,7469.190408696439,FB
2016-07-01,915.5932649724003,7535.0820497188015,FB
2016-07-08,915.5932649724003,7497.842408399277,FB
2016-07-14,885.5546622158815,7266.387452448951,FB
2016-07-20,879.2851836815258,7229.4022726766725,FB
2016-07-26,872.2431219651743,7185.874835688992,FB
2016-08-01,872.2431219651743,7135.920705290422,FB
2016-08-05,872.2431219651743,7270.260394971752,FB
2016-08-11,851.1558184184602,7435.479636291048,FB
2016-08-17,851.1558184184602,7762.7476464154215,FB
2016-08-23,851.1558184184602,7951.363296051427,FB
2016-08-29,851.1558184184602,7934.208619164164,FB
2016-09-02,851.1558184184602,7848.063612380089,FB
2016-09-09,851.1558184184602,7816.013120307029,FB
2016-09-15,849.3163643649127,7814.75124202905,FB
2016-09-21,865.73978182369,7981.830467634161,FB
2016-09-27,874.7254555190467,8080.837039891932,FB
2016-10-03,874.7254555190467,8206.087409259528,FB
2016-10-07,874.7254555190467,8298.334127972585,FB
2016-10-13,874.7254555190467,8211.900120535734,FB
2016-10-19,874.7254555190467,8306.075154984977,FB
2016-10-25,874.7254555190467,8348.225391334558,FB
2016-10-31,874.7254555190467,8443.526309966875,FB
2016-11-04,874.7254555190467,8383.186973932197,FB
2016-11-10,887.8648145755056,8526.164188790375,FB
2016-11-16,887.8648145755056,8587.106963560327,FB
2016-11-22,887.8648145755056,8406.005069340827,FB
2016-11-29,887.8648145755056,8157.7511062295525,FB
2016-12-05,873.3939563730673,8040.873806958079,FB
2016-12-09,873.3939563730673,7586.462554068611,FB
2016-12-15,873.3939563730673,7879.904901215578,FB
2016-12-21,873.3939563730673,8053.170220862946,FB
2016-12-28,873.3939563730673,8021.207730397647,FB
2017-01-04,873.3939563730673,8044.431664355851,FB
2017-01-10,873.3939563730673,7962.857207681208,FB
2017-01-17,873.3939563730673,7885.355110644567,FB
2017-01-23,873.3939563730673,7707.1660252488155,FB
2017-01-27,873.3939563730673,7552.891475473521,FB
2017-02-02,873.3939563730673,7526.485272927286,FB
2017-02-08,873.3939563730673,8008.886022819199,FB
2017-02-14,873.3939563730673,8199.329570583584,FB
2017-02-21,873.3939563730673,8434.726490871299,FB
2017-02-27,873.3939563730673,8532.392920488423,FB
2017-03-03,861.540777256448,8632.48301841068,FB
2017-03-09,826.3825594376567,8981.750125664297,FB
2017-03-15,826.3825594376567,9101.297305449065,FB
2017-03-21,826.3825594376567,9176.34250007924,FB
2017-03-27,826.3825594376567,9407.78516826221,FB
2017-03-31,826.3825594376567,9638.347450741074,FB
2017-04-06,826.3825594376567,9583.764022763606,FB
2017-04-12,826.3825594376567,9746.296992020767,FB
2017-04-19,826.3825594376567,9878.948670322068,FB
2017-04-25,826.3825594376567,10007.22850909448,FB
2017-05-01,826.3825594376567,10029.075391776098,FB
2017-05-05,826.3825594376567,10147.520038755682,FB
2017-05-11,826.3825594376567,10114.175371735006,FB
2017-05-17,826.3825594376567,10141.640264955004,FB
2017-05-23,826.3825594376567,10379.603820300621,FB
2017-05-30,826.3825594376567,10506.076641277052,FB
2017-06-05,826.3825594376567,10414.597126455581,FB
2017-06-09,850.1124322026428,10735.126285688244,FB
2017-06-15,850.1124322026428,11156.275717736748,FB
2017-06-21,850.1124322026428,11492.680824546447,FB
2017-06-27,850.1124322026428,11378.358936345472,FB
2017-07-03,850.1124322026428,11317.26103584485,FB
2017-07-10,850.1124322026428,11252.081822535572,FB
2017-07-14,850.1124322026428,11199.739825400422,FB
2017-07-20,850.1124322026428,11030.6221917652,FB
2017-07-26,873.1187963803932,11351.844643556933,FB
2017-08-01,873.1187963803932,11668.87537236948,FB
2017-08-07,873.1187963803932,11795.576961368204,FB
2017-08-11,873.1187963803932,11911.881206819666,FB
2017-08-17,873.1187963803932,11688.611610290707,FB
2017-08-23,873.1187963803932,11743.66369587507,FB
2017-08-29,873.1187963803932,11614.8499363691,FB
2017-09-05,873.1187963803932,11564.28832477615,FB
2017-09-11,873.1187963803932,11175.774984045873,FB
2017-09-15,873.1187963803932,11544.315695225981,FB
2017-09-21,830.8482820202223,12107.384855321214,FB
2017-09-27,813.2642433425476,12344.427028693466,FB
2017-10-03,817.4843394106026,12256.14004055105,FB
2017-10-09,817.4843394106026,12239.677602598493,FB
2017-10-13,817.4843394106026,12155.305979255087,FB
2017-10-19,817.4843394106026,12215.751224454933,FB
2017-10-25,817.4843394106026,12303.362797133184,FB
2017-10-31,817.4843394106026,12599.140831584504,FB
2017-11-06,817.4843394106026,12843.086730925797,FB
2017-11-10,817.4843394106026,12954.330093304157,FB
2017-11-16,817.4843394106026,12871.308414723193,FB
2017-11-22,817.4843394106026,12251.319243424401,FB
2017-11-29,817.4843394106026,12433.568530995464,FB
2017-12-05,817.4843394106026,12532.53070183021,FB
2017-12-11,817.4843394106026,12756.603135121899,FB
2017-12-15,817.4843394106026,12854.192040201664,FB
2017-12-21,817.4843394106026,13192.795767966025,FB
2017-12-28,817.4843394106026,13286.953403204472,FB
2018-01-04,817.4843394106026,12987.814800636892,FB
2018-01-10,817.4843394106026,13905.945017584547,FB
2018-01-17,817.4843394106026,13935.479606761142,FB
2018-01-23,817.4843394106026,13977.646261160597,FB
2018-01-29,817.4843394106026,14207.006754644033,FB
2018-02-02,799.2048973922482,13917.163857602709,FB
2018-02-08,799.2048973922482,13038.169227003604,FB
2018-02-14,799.2048973922482,13613.773333654673,FB
2018-02-21,799.2048973922482,13939.092730091761,FB
2018-02-27,799.2048973922482,13865.642564062713,FB
2018-03-05,819.4965996541611,13495.268276245613,FB
2018-03-09,819.4965996541611,13726.924603253112,FB
2018-03-15,819.4965996541611,13983.09911405814,FB
2018-03-21,819.4965996541611,13248.592788518827,FB
2018-03-27,819.4965996541611,13272.738961026393,FB
2018-04-03,819.4965996541611,12935.889071166284,FB
2018-04-09,819.4965996541611,12888.505650010364,FB
2018-04-13,819.4965996541611,13242.819354341802,FB
2018-04-19,819.4965996541611,13273.338130923574,FB
2018-04-25,819.4965996541611,13756.169115533216,FB
2018-05-01,819.4965996541611,12847.827339809537,FB
2018-05-07,819.4965996541611,11063.889086930527,FB
2018-05-11,819.4965996541611,10015.731596615187,FB
2018-05-17,738.8674032516437,9048.393678863476,FB
2018-05-23,718.8843751878103,8821.318109865864,FB
2018-05-30,718.8843751878103,9459.456047874797,FB
2018-06-05,718.8843751878103,9872.742534029714,FB
2018-06-11,718.8843751878103,10044.502039205823,FB
2018-06-15,718.8843751878103,10016.164468459121,FB
2018-06-21,709.0732521659912,10134.44405844402,FB
2018-06-27,738.3317520244343,10573.769308805253,FB
2018-07-03,770.1673821798604,11051.796147175548,FB
2018-07-10,770.1673821798604,10773.208226587101,FB
2018-07-16,770.1673821798604,10491.447182185379,FB
2018-07-20,770.1673821798604,10631.268915213555,FB
2018-07-26,770.1673821798604,11201.348149689846,FB
2018-08-01,770.1673821798604,11552.099272529056,FB
2018-08-07,770.1673821798604,11784.585687072586,FB
2018-08-13,770.1673821798604,12158.029342917884,FB
2018-08-17,770.1673821798604,12226.775090804247,FB
2018-08-23,770.1673821798604,12381.290277580369,FB
2018-08-29,755.2158595635226,12601.158289698742,FB
2018-09-05,755.2158595635226,10673.651496136841,FB
2018-09-11,755.2158595635226,8891.658958285238,FB
2018-09-17,755.2158595635226,7148.2859044149445,FB
2018-09-21,755.2158595635226,5641.394172887861,FB
2018-09-27,818.166514908042,6123.877630621363,FB
2018-10-03,869.6628193223474,6522.365986742529,FB
2018-10-09,869.6628193223474,6323.363232212241,FB
2018-10-15,869.6628193223474,6096.752353335954,FB
2018-10-19,869.6628193223474,5841.098380600704,FB
2018-10-25,910.6107598310318,5567.281584045718,FB
2018-10-31,910.6107598310318,5109.713778437044,FB
2018-11-06,910.6107598310318,4953.878796434654,FB
2018-11-12,910.6107598310318,4800.385205318282,FB
2018-11-16,910.6107598310318,4714.1923916081405,FB
2018-11-23,910.6107598310318,4554.6799161032695,FB
2018-11-29,910.6107598310318,4285.186858219802,FB
2018-12-06,910.6107598310318,4099.406714570401,FB
2018-12-12,910.6107598310318,4062.6139930270383,FB
2018-12-18,910.6107598310318,4085.2556698021103,FB
2018-12-24,910.6107598310318,4127.0803745206995,FB
2018-12-31,910.6107598310318,3894.538407822505,FB
2019-01-07,910.6107598310318,3754.920467776498,FB
2019-01-11,910.6107598310318,3853.3960592142835,FB
2019-01-17,910.6107598310318,3937.0288257307684,FB
2019-01-24,910.6107598310318,3414.7698652888566,FB
2019-01-30,910.6107598310318,3352.6741883717586,FB
2019-02-05,910.6107598310318,3438.160723128298,FB
2019-02-11,910.6107598310318,3620.964673919366,FB
2019-02-15,910.6107598310318,3723.918746025605,FB
2019-02-22,910.6107598310318,3638.6245576126416,FB
2019-02-28,910.6107598310318,4159.105303898305,FB
2019-03-06,910.6107598310318,4773.367925079136,FB
2019-03-12,910.6107598310318,4802.719720040099,FB
2019-03-18,910.6107598310318,4700.20855967055,FB
2019-03-22,910.6107598310318,4417.2448739060055,FB
2019-03-28,931.1699906944045,4311.077429129424,FB
2019-04-03,931.1699906944045,4322.282295513454,FB
2019-04-09,931.1699906944045,4308.488911200153,FB
2019-04-15,931.1699906944045,4476.018527777491,FB
2019-04-22,931.1699906944045,4682.994196619926,FB
2019-04-26,931.1699906944045,4809.3518149560805,FB
2019-05-02,925.2939048509259,4830.213852245437,FB
2019-05-08,925.2939048509259,5221.429187578661,FB
2019-05-14,925.2939048509259,5608.321218560158,FB
2019-05-20,925.2939048509259,5495.298237816157,FB
2019-05-24,925.2939048509259,5417.09965922857,FB
2019-05-31,925.2939048509259,5349.575567142744,FB
2019-06-06,925.2939048509259,5521.704591593446,FB
2019-06-12,925.2939048509259,5740.590511625236,FB
2019-06-18,925.2939048509259,5698.910539976038,FB
2019-06-24,925.2939048509259,5663.6353638420305,FB
2019-06-28,925.2939048509259,5524.185839602497,FB
2019-07-05,925.2939048509259,5448.7509939067095,FB
2019-07-11,925.2939048509259,5350.850635838374,FB
2019-07-17,925.2939048509259,5429.1736361476605,FB
2019-07-23,925.2939048509259,5275.076869620443,FB
