Date,portfolio,hodl,symbol
2010-06-29,1000.0,1000.0,TSLA
2010-07-06,1000.0,1031.4923464870324,TSLA
2010-07-12,1000.0,986.2969279048688,TSLA
2010-07-16,999.4312140535371,984.8845225243596,TSLA
2010-07-22,999.4312140535371,1010.5524111689333,TSLA
2010-07-28,999.4312140535371,992.8144805408685,TSLA
2010-08-03,999.4312140535371,860.7407606727312,TSLA
2010-08-09,999.4312140535371,922.6150015434672,TSLA
2010-08-13,999.4312140535371,948.1144574964276,TSLA
2010-08-19,999.4312140535371,1011.0020013549521,TSLA
2010-08-25,999.4312140535371,1023.8557170270581,TSLA
2010-08-31,999.4312140535371,1052.7669286611613,TSLA
2010-09-07,999.4312140535371,1107.1682819125517,TSLA
2010-09-13,999.4312140535371,1110.461791923199,TSLA
2010-09-17,999.4312140535371,1103.3258535667967,TSLA
2010-09-23,999.4312140535371,1220.4882255113218,TSLA
2010-09-29,999.4312140535371,1273.5258668820015,TSLA
2010-10-05,999.4312140535371,1302.0607230293467,TSLA
2010-10-11,999.4312140535371,1255.5363999101467,TSLA
2010-10-15,999.4312140535371,1203.2223262764696,TSLA
2010-10-21,999.4312140535371,1222.0686867467814,TSLA
2010-10-27,999.4312140535371,1221.4648978699304,TSLA
2010-11-02,999.4312140535371,1228.0062761931736,TSLA
2010-11-08,999.4312140535371,1221.6822166396405,TSLA
2010-11-12,999.4312140535371,1435.5774308046066,TSLA
2010-11-18,999.4312140535371,1936.084281304579,TSLA
2010-11-24,999.4312140535371,2180.233139914244,TSLA
2010-12-01,999.4312140535371,2688.1976993244825,TSLA
2010-12-07,999.4312140535371,2396.6972126763294,TSLA
2010-12-13,999.4312140535371,2374.4713452402425,TSLA
2010-12-17,999.4312140535371,2146.504182531041,TSLA
2010-12-23,1007.2518295285961,2167.6359919766323,TSLA
2010-12-30,1102.4427993225545,1976.5094473582963,TSLA
2011-01-05,1102.4427993225545,1945.0337967062044,TSLA
2011-01-11,1102.4427993225545,1911.285853820149,TSLA
2011-01-18,1102.4427993225545,1782.514042517444,TSLA
2011-01-24,1102.4427993225545,1777.14733357223,TSLA
2011-01-28,1102.4427993225545,1955.4319263584503,TSLA
2011-02-03,1102.4427993225545,1937.5469626394472,TSLA
2011-02-09,1102.4427993225545,2088.6039322997585,TSLA
2011-02-15,1102.4427993225545,2043.322546233639,TSLA
2011-02-22,1102.4427993225545,2023.916318779206,TSLA
2011-02-28,1102.4427993225545,2065.790449512569,TSLA
2011-03-04,1102.4427993225545,2061.187948169075,TSLA
2011-03-10,1102.4427993225545,2006.3650696067648,TSLA
2011-03-16,1102.4427993225545,1855.2052672026155,TSLA
2011-03-22,1102.4427993225545,1837.7520525720663,TSLA
2011-03-28,1102.4427993225545,1931.9277295416805,TSLA
2011-04-01,1102.4427993225545,2033.534374729763,TSLA
2011-04-07,1102.4427993225545,2013.3216782988538,TSLA
2011-04-13,1102.4427993225545,2021.2624242965342,TSLA
2011-04-19,1102.4427993225545,1943.9727056490497,TSLA
2011-04-26,1102.4427993225545,1707.9632397875037,TSLA
2011-05-02,1102.4427993225545,1447.6465217386778,TSLA
2011-05-06,1102.4427993225545,1211.4312847811857,TSLA
2011-05-12,1250.7060452482613,1065.6881642584192,TSLA
2011-05-18,1250.7060452482613,1134.0260660035137,TSLA
2011-05-24,1338.993040307672,1216.509672828839,TSLA
2011-05-31,1338.993040307672,1260.8482632985845,TSLA
2011-06-06,1338.993040307672,1225.780422852859,TSLA
2011-06-10,1338.993040307672,1286.695348544093,TSLA
2011-06-16,1338.993040307672,1313.6814087065109,TSLA
2011-06-22,1338.993040307672,1381.006826899143,TSLA
2011-06-28,1338.993040307672,1426.0758901054878,TSLA
2011-07-05,1338.993040307672,1318.4985160005867,TSLA
2011-07-11,1338.993040307672,1191.129198069671,TSLA
2011-07-15,1338.993040307672,1389.9864053183776,TSLA
2011-07-21,1365.6416953701178,1360.1369706967598,TSLA
2011-07-27,1367.2524274511702,1355.8175519471936,TSLA
2011-08-02,1367.2524274511702,1440.3664992485872,TSLA
2011-08-08,1367.2524274511702,1395.8366941322129,TSLA
2011-08-12,1367.2524274511702,1312.119647750174,TSLA
2011-08-18,1367.2524274511702,1387.0747624154462,TSLA
2011-08-24,1367.2524274511702,1448.5058595875878,TSLA
2011-08-30,1367.2524274511702,1279.7520554782875,TSLA
2011-09-06,1367.2524274511702,1154.4154767711525,TSLA
2011-09-12,1367.2524274511702,1053.4373390463493,TSLA
2011-09-16,1318.6034983307259,1017.9904107787395,TSLA
2011-09-22,1318.6034983307259,987.3473316306777,TSLA
2011-09-28,1318.6034983307259,971.1728734681856,TSLA
2011-10-04,1318.6034983307259,920.601703648907,TSLA
2011-10-10,1318.6034983307259,866.8320466216258,TSLA
2011-10-14,1318.6034983307259,937.448441556872,TSLA
2011-10-20,1244.3399544505576,991.4095778570558,TSLA
2011-10-26,1188.0719711433658,1036.286755144754,TSLA
2011-11-01,1116.4192170724766,1100.590945201469,TSLA
2011-11-07,1116.4192170724766,1185.3638081271322,TSLA
2011-11-11,1116.4192170724766,1244.2568083813087,TSLA
2011-11-17,1116.4192170724766,1309.3337385874838,TSLA
2011-11-23,1116.4192170724766,1472.2637346539566,TSLA
2011-11-30,1116.4192170724766,1518.868541147399,TSLA
2011-12-06,1116.4192170724766,1499.760481677142,TSLA
2011-12-12,1116.4192170724766,1469.7653155149173,TSLA
2011-12-16,1116.4192170724766,1476.3229084253917,TSLA
2011-12-22,1116.4192170724766,1463.5083283665392,TSLA
2011-12-29,1116.4192170724766,1559.3964955000001,TSLA
2012-01-05,1116.4192170724766,1650.4045159510133,TSLA
2012-01-11,1116.4192170724766,1677.9586686088787,TSLA
2012-01-18,1116.4192170724766,1649.1937587446505,TSLA
2012-01-24,1116.4192170724766,1789.6628701453367,TSLA
2012-01-30,1116.4192170724766,1741.0746328819862,TSLA
2012-02-03,1099.7076798527623,1718.4496074320234,TSLA
2012-02-09,1099.7076798527623,1696.4509967980316,TSLA
2012-02-15,1099.7076798527623,1705.6597175285399,TSLA
2012-02-22,1099.7076798527623,1653.201236754679,TSLA
2012-02-28,1099.7076798527623,1611.5836630045226,TSLA
2012-03-05,1099.7076798527623,1396.934060951859,TSLA
2012-03-09,1099.7076798527623,1538.7153906325507,TSLA
2012-03-15,1099.7076798527623,1430.4767772731016,TSLA
2012-03-21,1099.7076798527623,1564.09268627345,TSLA
2012-03-27,1099.7076798527623,1692.2364903073167,TSLA
2012-04-02,1099.7076798527623,1739.151070110357,TSLA
2012-04-09,1099.7076798527623,1614.4179447794495,TSLA
2012-04-13,1099.7076798527623,1483.4899479173093,TSLA
2012-04-19,1099.7076798527623,1636.5999607767544,TSLA
2012-04-25,1099.7076798527623,1844.1534423925036,TSLA
2012-05-01,1099.7076798527623,1793.5535297582633,TSLA
2012-05-07,1099.7076798527623,1812.6666818457525,TSLA
2012-05-11,1099.7076798527623,1867.5212052791437,TSLA
2012-05-17,1099.7076798527623,1792.217996353835,TSLA
2012-05-23,1099.7076798527623,1850.5985423155726,TSLA
2012-05-30,1099.7076798527623,2086.2503741877845,TSLA
2012-06-05,1099.7076798527623,2290.596525519229,TSLA
2012-06-11,1099.7076798527623,2262.708455373337,TSLA
2012-06-15,1099.7076798527623,2131.9803045410636,TSLA
2012-06-21,1099.7076798527623,2296.927365992169,TSLA
2012-06-27,1099.7076798527623,2330.896010137124,TSLA
2012-07-03,1099.7076798527623,2339.329148355028,TSLA
2012-07-10,1099.7076798527623,2225.6906748055126,TSLA
2012-07-16,1099.7076798527623,2214.3997760084503,TSLA
