Date,portfolio,hodl,symbol
1986-03-13,1000.0,1000.0,MSFT
1986-03-19,1000.0,1018.015967220045,MSFT
1986-03-25,1000.0,1083.385561724033,MSFT
1986-04-01,1000.0,1083.385561724033,MSFT
1986-04-07,1000.0,1074.9225667833234,MSFT
1986-04-11,1000.0,1049.9271655745779,MSFT
1986-04-17,1000.0,1017.1206427472615,MSFT
1986-04-23,1000.0,977.7017746216507,MSFT
1986-04-29,1000.0,1064.4232844979947,MSFT
1986-05-05,1000.0,1088.6120765953976,MSFT
1986-05-09,1019.8514234523824,1065.2873815329172,MSFT
1986-05-15,1056.669237314824,1026.1129447589637,MSFT
1986-05-21,1056.669237314824,995.7128500293472,MSFT
1986-05-28,1056.669237314824,965.3127552997305,MSFT
1986-06-03,1056.669237314824,961.4825880903965,MSFT
1986-06-09,1056.669237314824,953.9127197761243,MSFT
1986-06-13,1056.669237314824,907.3718570724468,MSFT
1986-06-19,1056.669237314824,813.0029829136083,MSFT
1986-06-25,1056.669237314824,842.0355283996541,MSFT
1986-07-01,1056.669237314824,906.8000864689402,MSFT
1986-07-08,1028.611664569361,929.6719191445025,MSFT
1986-07-14,1028.611664569361,874.9911416515566,MSFT
1986-07-18,1028.611664569361,890.4759790543251,MSFT
1986-07-24,1028.611664569361,954.6471232498467,MSFT
1986-07-30,1028.611664569361,978.9298159487943,MSFT
1986-08-05,1028.611664569361,1020.7750071557996,MSFT
1986-08-11,1028.611664569361,1131.1330992612761,MSFT
1986-08-15,1080.1240304726678,1075.0336756903246,MSFT
1986-08-21,1080.1240304726678,1005.1052195738871,MSFT
1986-08-27,1080.1240304726678,1048.8164200924184,MSFT
1986-09-03,1105.8391197546653,1022.3784771777384,MSFT
1986-09-09,1105.8391197546653,995.9405342630582,MSFT
1986-09-15,1105.8391197546653,1097.3018894088711,MSFT
1986-09-19,1105.8391197546653,1187.2340224836855,MSFT
1986-09-25,1025.3936283491857,1277.8156704785197,MSFT
1986-10-01,931.5924025210691,1403.6648593110613,MSFT
1986-10-07,931.5924025210691,1591.4107626320274,MSFT
1986-10-13,931.5924025210691,1712.2817749545736,MSFT
1986-10-17,931.5924025210691,1655.5031949736222,MSFT
1986-10-23,931.5924025210691,1763.4580860963968,MSFT
1986-10-29,931.5924025210691,1705.4265895915753,MSFT
1986-11-04,819.4839648455637,1934.8577849377434,MSFT
1986-11-10,789.0958771004288,2005.3504334222569,MSFT
1986-11-14,697.4323461642923,2264.37580694706,MSFT
1986-11-20,697.4323461642923,2667.1328871922556,MSFT
1986-11-26,636.7474848383598,2915.4798436677033,MSFT
1986-12-03,636.7474848383598,3131.859259307085,MSFT
1986-12-09,577.7021688765951,3445.053881464981,MSFT
1986-12-15,577.7021688765951,3457.0561947562946,MSFT
1986-12-19,612.1229678301036,3256.1342551500334,MSFT
1986-12-26,612.1229678301036,3592.9808788173523,MSFT
1987-01-02,612.1229678301036,3763.4553524798284,MSFT
