Date,portfolio,hodl,symbol
2002-05-23,1000.0,1000.0,NFLX
2002-05-30,1000.0,797.4056340683258,NFLX
2002-06-05,1000.0,694.2123672319372,NFLX
2002-06-11,1000.0,689.1853871460539,NFLX
2002-06-17,940.4516524605779,731.3581879219395,NFLX
2002-06-21,764.1064988508116,898.3451958220303,NFLX
2002-06-27,764.1064988508116,1014.4619782940351,NFLX
2002-07-03,768.6641215798786,1006.4300580084091,NFLX
2002-07-10,768.6641215798786,1052.0154087334136,NFLX
2002-07-16,847.2245368056259,952.5564616970405,NFLX
2002-07-22,847.2245368056259,715.5907972932677,NFLX
2002-07-26,946.3869856281755,639.3299557199505,NFLX
2002-08-01,929.6544764767372,649.5353465137407,NFLX
2002-08-07,715.2457600618852,842.5576064640957,NFLX
2002-08-13,715.2457600618852,938.6743578490027,NFLX
2002-08-19,715.2457600618852,1021.6711055536534,NFLX
2002-08-23,715.2457600618852,938.5721849426429,NFLX
2002-08-29,715.2457600618852,996.7476621799951,NFLX
2002-09-05,715.2457600618852,1004.5046096684948,NFLX
2002-09-11,715.2457600618852,868.7839344371044,NFLX
2002-09-17,715.2457600618852,821.2381897438075,NFLX
2002-09-23,715.2457600618852,488.509997352386,NFLX
2002-09-27,710.5655115332913,490.74418795386623,NFLX
2002-10-03,652.9659626862048,532.9657333498407,NFLX
2002-10-09,507.89994822211906,683.8206371254387,NFLX
2002-10-15,538.4236134524867,643.7641897506332,NFLX
2002-10-21,548.7790972025465,630.3531007972389,NFLX
2002-10-25,548.7790972025465,602.8545981578947,NFLX
2002-10-31,537.3132879185027,614.4875653388447,NFLX
2002-11-06,537.3132879185027,796.4225875099124,NFLX
2002-11-12,537.3132879185027,915.542037159037,NFLX
2002-11-18,526.5765085005501,932.3413188467108,NFLX
2002-11-22,465.90728736523135,1051.6408556455754,NFLX
2002-11-29,465.90728736523135,1037.3006757233813,NFLX
2002-12-05,465.90728736523135,1004.3256495060311,NFLX
2002-12-11,465.90728736523135,1013.5822922343172,NFLX
2002-12-17,465.90728736523135,1280.7440259182706,NFLX
2002-12-23,465.90728736523135,999.1617354695444,NFLX
2002-12-30,465.90728736523135,1073.2462981460976,NFLX
2003-01-06,465.90728736523135,1178.529782018378,NFLX
2003-01-10,465.90728736523135,1204.6309172969,NFLX
2003-01-16,465.90728736523135,1131.2022251485896,NFLX
2003-01-23,465.90728736523135,1129.3472398546212,NFLX
2003-01-29,465.90728736523135,1201.393010710994,NFLX
2003-02-04,465.90728736523135,1336.222332188325,NFLX
2003-02-10,465.90728736523135,1516.2971282252986,NFLX
2003-02-14,465.90728736523135,1708.9883842505237,NFLX
2003-02-21,465.90728736523135,1707.823101470278,NFLX
2003-02-27,465.90728736523135,1961.1307944482871,NFLX
2003-03-05,465.90728736523135,2229.319938606449,NFLX
2003-03-11,465.90728736523135,2096.420954799276,NFLX
2003-03-17,465.90728736523135,1987.433208996765,NFLX
2003-03-21,465.90728736523135,2404.1532780719754,NFLX
2003-03-27,465.90728736523135,3071.442959660675,NFLX
2003-04-02,465.90728736523135,3559.094471802363,NFLX
2003-04-08,465.90728736523135,3810.6731928795602,NFLX
2003-04-14,465.90728736523135,3753.266440503337,NFLX
2003-04-21,465.90728736523135,3859.205401934988,NFLX
2003-04-25,465.90728736523135,3891.365822151601,NFLX
2003-05-01,465.90728736523135,4065.3827646982695,NFLX
2003-05-07,465.90728736523135,4351.95444531223,NFLX
2003-05-13,455.0559142570691,4446.8207364702785,NFLX
